Timestamp,Student ID ( 学籍番号 ),0.1 Which ad-delivery method did you experience most clearly today? ( 今日、最もはっきりと体験した広告の提示方法はどれですか？),"0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Beverage Ad (飲料広告 )]","0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Chocolate Ad (チョコレート広告)]","0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Chips/cup noodles/snacks Ad (スナック(チップス、ラーメンカップ麺)広告)]",Confirmation,"Mental Demand ( 知的  知覚的要求  ) (0 = Very Low 小さい–100 = Very High 大きい)
How mentally demanding was the task?
どの程度、精神的に負担がありましたか? ","Physical Demand ( 身体的要求 )  (0 = Very Low 小さい–100 = Very High 大きい)
How physically demanding was the task?
どの程度、身体的に負担がありましたか? ","Temporal Demand (タイムプレッシャー)  (0 = Very Low 弱い–100 = Very High 強い)
How hurried or rushed was the pace of the task?
ペースはどの程度、急いでいましたか？","Performance ( 作業成績 ) (0 = Perfect 良い–100 = Failure 悪い)
How successful were you in accomplishing what you were asked to do?
指示された内容をどの程度うまく達成できましたか？","Effort (努力)  ( 0 = Very Low 少ない–100 = Very High 多い )
How hard did you have to work to accomplish your level of performance?
達成のためにどの程度努力が必要でしたか？","Frustration (フラストレーション)  ( 0 = Very Low 低い–100 = Very High 高い )
How insecure, discouraged, irritated, stressed, and annoyed were you?
どの程度、不安落胆いらだちストレスを感じましたか？","01. Mental Demand vs Physical Demand
       知的 ⋅ 知覚的要求　vs　 身体的要求","02. Mental Demand vs Temporal Demand
　　知的 ⋅ 知覚的要求　vs　タイムプレッシャー
","03. Mental Demand vs Performance
　　知的 ⋅ 知覚的要求 vs　作業成績","04. Mental Demand vs Effort
　　知的 ⋅ 知覚的要求 vs 努力","05. Mental Demand vs Frustration
       知的 ⋅ 知覚的要求 vs フラストレーション","06. Physical Demand vs Temporal Demand
       身体的要求    vs タイムプレッシャー","07. Physical Demand vs Performance
      身体的要求 vs 作業成績","08. Physical Demand vs Effort
      身体的要求 vs 努力","09. Physical Demand vs Frustration
      身体的要求 vs フラストレーション","10. Temporal Demand vs Performance
       タイムプレッシャー vs 作業成績","11. Temporal Demand vs Effort
       タイムプレッシャー vs 努力","12. Temporal Demand vs Frustration
       タイムプレッシャー vs フラストレーション","13. Performance vs Effort
      作業成績 vs 努力","14. Performance vs Frustration
      作業成績 vs フラストレーション","15. Effort vs Frustration
      努力 vs フラストレーション","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I lost myself in this experience. この体験に没頭した。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [The time I spent on this shopping task just slipped away. この買い物体験に費やした時間はあっという間に過ぎた。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I was absorbed in this experience. この体験にのめり込んだ。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I felt frustrated while doing this shopping task. この買い物体験中、イライラした。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I found this shopping task confusing to do. この買い物体験は分かりにくかった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [Doing this shopping task was taxing. この買い物体験は負担だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task was attractive. この買い物体験は魅力的だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task was aesthetically appealing. この買い物体験は視覚的に心地よかった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task appealed to my senses. この買い物体験は、感覚的にすごく良かった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [Doing this shopping task was worthwhile. この買い物体験はやる価値があった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [My experience was rewarding. 今回の体験は有意義だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I felt interested in this experience. この体験に興味を持った。]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Dislike … Like   嫌い ... 好き]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Bad … Good    悪い ... 良い]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Uninteresting … Interesting   つまらない ... 面白い]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Annoying … Pleasing    不快感がある ... 好感がもてる]","Please answer without looking at the ads. List anything you remember about the advertisements you saw today (products, brands, discounts, etc.).
広告を見返さずに回答してください。本日見た広告について覚えていること(商品、メーカー、割引など)を書いてください。","[AD 1  広告1] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 1  広告1] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 1  広告1] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 1  広告1] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 1  広告1] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 1  広告1] D2-3) What discount was offered?
           提示された割引は?","[AD 1  広告1] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？","[AD 2   広告2] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 2   広告2] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 2   広告2] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 2   広告2] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 2   広告2] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 2   広告2] D2-3) What discount was offered?
           提示された割引は?","[AD 2   広告2] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？","[AD 3   広告3 ] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 3   広告3 ] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 3   広告3 ] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 3   広告3 ] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 3   広告3 ] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 3   広告3 ] D2-3) What discount was offered?
           提示された割引は?","[AD 3   広告3 ] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？"
2/20/2026 13:09:41,C4TD9601,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,30,25,20,80,30,15,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,4,4,3,2,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,4,3,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,6,5,3,5,"Coca cola buy 1 get 1, potato chip the price is 116, matcha pocky",Yes  はい,7 Strongly agree 非常にそう思う,4,5,5,7 Strongly agree 非常にそう思う,4,7 Strongly agree 非常にそう思う,The price was 116,Chips/cup noodles/snacks,Potato chip,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,5,5,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,3,7 Strongly agree 非常にそう思う,Buy one get one,Beverage,Coca cola,,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,6,5,5,5,5,6,6,,Chips/cup noodles/snacks,Pocky,,Not sure  わからない,Yes はい
2/20/2026 14:50:45,C4IM2041,AR  (headset) / ヘッドセットからの広告提示,No いいえ,Yes はい,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,30,5,0,85,10,20,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Frustration フラストレーション,Frustration フラストレーション,4,4,5 Strongly agree 非常にそう思う,3,3,2,4,4,2,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5,5,4,3,"I remember seeing one AR ad about the Uji Matcha ""KitKet"" product. It was displayed next to the KitKat shelves. There was a advertisement sentence on it.",No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,Yes  はい,6,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,2,4,1 Strongly disagree まったくそう思わない,"I remember the brand (""KitKet""), the Uji Matcha flavor, but no price or discount on the ad.",Chocolate,KitKet,,No discount  割引なし,No いいえ
2/20/2026 15:41:05,C5TM9603,Not sure / よく分からない,Not sure 不明,Not sure 不明,Not sure 不明,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,40,10,50,70,50,0,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Frustration フラストレーション,Temporal Demand タイムプレッシャー,Performance 作業成績,Physical Demand 身体的要求,Frustration フラストレーション,Performance 作業成績,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Frustration フラストレーション,3,4,3,3,4,1 Strongly disagree まったくそう思わない,3,3,2,3,4,3,4,4,4,4,,Not sure  わからない,,,,,,,,,,,,,,Not sure  わからない,,,,,,,,,,,,,,Not sure  わからない,,,,,,,,,,,,,
2/20/2026 15:57:32,C3TD9606,AR  (headset) / ヘッドセットからの広告提示,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,30,30,0,100,0,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Physical Demand 身体的要求,Physical Demand 身体的要求,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,7,7,7,7,"Fanta buy one get one, chocolate, chips",Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,,Chips/cup noodles/snacks,,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,,Beverage,Fanta,,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,3,3,3,3,3,3,3,,Chocolate,Ghana,,Not sure  わからない,Yes はい
2/20/2026 16:02:53,C5TM9602,Not sure / よく分からない,Not sure 不明,Not sure 不明,Not sure 不明,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,0,0,0,80,0,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Temporal Demand タイムプレッシャー,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Frustration フラストレーション,1 Strongly disagree まったくそう思わない,4,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,2,4,4,4,4,3,3,2,2,"To be honest, I accidentally focused to the stuff that I want to buy. Therefore, I may missed most of the adds. However, when I saw the adds, I only focused on the stuff’s design",No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,Not sure  わからない,,,,,,,,,,,,,
2/21/2026 11:56:19,C5DD2007,AR  (headset) / ヘッドセットからの広告提示,Yes はい,Not sure 不明,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,5,5,0,5,0,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,5 Strongly agree 非常にそう思う,3,3,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,3,3,2,3,"Coke zero sugar50%discount,Pretz",Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,Nothing,Not sure,I don't know,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,Pretz but spell as Protz,Chips/cup noodles/snacks,Pretz,,Not sure  わからない,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,5,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,Coke zero sugar 50% off discount,Beverage,Cocacola,,50% OFF,Yes はい
2/23/2026 11:50:25,C5TM1640,Smartwatch prompts / スマートウォッチ通知による広告提示,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,30,10,0,0,20,40,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Frustration フラストレーション,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Effort 努力,Frustration フラストレーション,Frustration フラストレーション,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,2,4,1 Strongly disagree まったくそう思わない,5 Strongly agree 非常にそう思う,1 Strongly disagree まったくそう思わない,5 Strongly agree 非常にそう思う,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,6,5,7,5,"・缶コーラを一つ買うと、もう一つが無料でついてくる
・キットカットの抹茶味が本日限定で半額になっている
・新しいカップヌードルの「NEO Noodle」が発売された",Yes  はい,4,3,1 Strongly disagree まったくそう思わない,3,3,2,3,新しいカップヌードルの「NEO Noodle」が発売された,Chips/cup noodles/snacks,日清,,Other  その他,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,5,6,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,缶のコカ・コーラを一つ買うと、もう一つ無料でついてくる,Beverage,コカ・コーラ社,,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,6,5,5,6,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,キットカット抹茶味が本日限定で半額になっている,Chocolate,,Not sure  わからない,50% OFF,Yes はい
2/23/2026 12:09:53,C4SD6009,AR  (headset) / ヘッドセットからの広告提示,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,15,20,10,5,10,15,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Frustration フラストレーション,3,4,3,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,3,3,3,4,4,4,3,4,3,3,商品（コーヒー、プリッツ）、プリッツは割引があった,Yes  はい,4,4,2,3,2,2,2,割引なし,Beverage,スターバックス,,No discount  割引なし,Yes はい,Yes  はい,4,3,3,3,3,2,3,,Chocolate,,,No discount  割引なし,Yes はい,Yes  はい,4,4,3,4,4,2,4,半額になった,Chips/cup noodles/snacks,,,50% OFF,Yes はい
2/23/2026 15:03:59,C5VJ5054 ,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,No いいえ,No いいえ,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,10,10,0,20,0,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,1 Strongly disagree まったくそう思わない,3,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,3,4,3,4,5 Strongly agree 非常にそう思う,,,,,Didn't see any ads,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
2/24/2026 12:38:32,C5ID2501,Not sure / よく分からない,No いいえ,No いいえ,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,50,5,0,0,35,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Effort 努力,Performance 作業成績,Effort 努力,5 Strongly agree 非常にそう思う,4,5 Strongly agree 非常にそう思う,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,,,,,N/a,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
2/25/2026 17:36:07,C4IM2502,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Not sure 不明,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,20,40,20,80,30,10,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Effort 努力,4,4,4,2,2,2,4,4,4,4,4,4,5,6,6,5,"Potato chips, Koala snack, Tea",Yes  はい,5,5,6,6,4,6,4,I only saw a glance of this ad.,Beverage,Oolong tea,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,6,6,7 Strongly agree 非常にそう思う,5,7 Strongly agree 非常にそう思う,it was buy one get one ad,Chips/cup noodles/snacks,Potato chips,Not sure  わからない,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,6,6,6,6,6,5,6,,Chips/cup noodles/snacks,Koala,Not sure  わからない,50% OFF,No いいえ
